Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
13:6	s9uq		rc://*/ta/man/translate/grammar-connect-logic-result	עַל־כֵּ֖ן	1	The term translated as **Therefore** indicates that what follows is a result of what came before. Use a connector in your language that makes this clear. Alternate translation: [As a result,]
13:7	m0cp		rc://*/ta/man/translate/figs-simile	כְּמוֹ־שָׁ֑חַל	1	The point of this comparison is that just as **a lion** attacks its prey fiercely, so Yahweh will act fiercely toward the people in judgment. If it would be helpful in your language, you could make this point explicitly. Alternate translation: [like a fierce lion attacking its prey]
13:7	r1wr		rc://*/ta/man/translate/figs-simile	כְּ⁠נָמֵ֖ר עַל־דֶּ֥רֶךְ אָשֽׁוּר	1	The point of this comparison is that just as **a leopard** lurks beside the path to ambush its prey, so Yahweh will watch and wait for the right time to bring judgment on them. If it would be helpful in your language, you could make this point explicitly. Alternate translation: [like a leopard that waits beside the path to attack, so I will watch and wait to punish them]
13:8	ejyw		rc://*/ta/man/translate/figs-simile	כְּ⁠דֹ֣ב שַׁכּ֔וּל	1	The point of this comparison is that just as **a bereaved bear** attacks with ferocious rage when someone takes her cubs, so Yahweh will confront the people in his anger. If it would be helpful in your language, you could make this point explicitly. Alternate translation: [with the fierce rage of a bereaved bear]
13:8	wowm		rc://*/ta/man/translate/figs-metaphor	וְ⁠אֶקְרַ֖ע סְג֣וֹר לִבָּ֑⁠ם	1	Yahweh is speaking of destroying the people as if he were a wild animal that would **tear open the enclosure of their heart**. Your language may have a comparable expression that you can use in your translation, or you could state the meaning plainly as modeled in the UST.
13:8	ctk7		rc://*/ta/man/translate/figs-simile	כְּ⁠לָבִ֔יא	1	The point of this comparison is that just as **a lioness** devours its prey, so Yahweh will completely destroy the people. If it would be helpful in your language, you could make this point explicitly. Alternate translation: [and completely destroy them as a lioness does her prey]
13:9	ef8f		rc://*/ta/man/translate/writing-pronouns	שִֽׁחֶתְ⁠ךָ֥	1	The pronoun **It** refers to Israel’s rebellion against Yahweh, which is described in the rest of the verse. It may be helpful to clarify this for your readers. Alternate translation: [Your rebellion has destroyed you]
13:9	q3px		rc://*/ta/man/translate/figs-metonymy	יִשְׂרָאֵ֖ל	1	Here, **Israel** represents the people of the northern kingdom of Israel. If it would be helpful in your language, you could use an equivalent expression or plain language. Alternate translation: [Israelites]
13:9	iou5		rc://*/ta/man/translate/figs-abstractnouns	בְ⁠עֶזְרֶֽ⁠ךָ	1	If your language does not use an abstract noun for the idea of **help**, you could express the same idea in another way. Alternate translation: [against the one who helps you]
13:10	q6t8		rc://*/ta/man/translate/figs-rquestion	אֱהִ֤י מַלְכְּ⁠ךָ֙ אֵפ֔וֹא וְ⁠יוֹשִֽׁיעֲ⁠ךָ֖ בְּ⁠כָל־עָרֶ֑י⁠ךָ וְ⁠שֹׁ֣פְטֶ֔י⁠ךָ אֲשֶׁ֣ר אָמַ֔רְתָּ תְּנָ⁠ה־לִּ֖⁠י מֶ֥לֶךְ וְ⁠שָׂרִֽים	1	Yahweh is using the question form to emphasize that the people’s king is unable to save them. If a speaker of your language would not use the question form for that purpose, you could translate this as a statement or as an exclamation. Alternate translation: [Even though you asked for a king to save you and for judges to rule you, they cannot help you now.]
13:10	qq11		rc://*/ta/man/translate/figs-quotesinquotes	וְ⁠שֹׁ֣פְטֶ֔י⁠ךָ אֲשֶׁ֣ר אָמַ֔רְתָּ תְּנָ⁠ה־לִּ֖⁠י מֶ֥לֶךְ וְ⁠שָׂרִֽים	1	If it would be clearer in your language, you could translate this so that there is not a quotation within a quotation. Alternate translation: [and your judges that I gave you because you asked me for a king and princes?]
13:11	kpqg		rc://*/ta/man/translate/figs-idiom	בְּ⁠אַפִּ֔⁠י	1	Yahweh is using **in my nose** as a common expression of the culture to mean “in my anger.” If this phrase does not have that meaning for your readers, you could use a comparable expression from your language that does have that meaning, or you could state the meaning plainly. Alternate translation: [even though it made me angry]
13:11	g5iy		rc://*/ta/man/translate/figs-abstractnouns	בְּ⁠עֶבְרָתִֽ⁠י	1	If your language does not use an abstract noun for the idea of **wrath**, you could express the same idea in another way. Alternate translation: [because I am angry]
13:12	is84		rc://*/ta/man/translate/figs-parallelism	צָרוּר֙ עֲוֺ֣ן אֶפְרָ֔יִם צְפוּנָ֖ה חַטָּאתֽ⁠וֹ	1	These two clauses mean basically the same thing. The second emphasizes the meaning of the first by repeating the same idea with different words. If it would be helpful to your readers, you could combine them and express the emphasis in another way. Another approach would be to connect the phrases with a word that shows that the second phrase is repeating the first one, not saying something additional as modeled in the UST. See how you as a team have decided to translate the parallel phrases in poetry, and follow that approach here and throughout this chapter. Alternate translation: [I have recorded all of the evil things that Ephraim has done]
13:12	gffy		rc://*/ta/man/translate/figs-metaphor	צָרוּר֙ עֲוֺ֣ן אֶפְרָ֔יִם צְפוּנָ֖ה חַטָּאתֽ⁠וֹ	1	The speaker is speaking of all of Ephraim’s sinfulness as if it were a physical object that is **bound up** and **stored up** to be kept for the future. Your language may have a comparable expression that you can use in your translation, or you could state the meaning plainly. Alternate translation: [I have remembered the iniquity of Ephraim; I have kept a record of his sin for future punishment]
13:12	idgd		rc://*/ta/man/translate/figs-abstractnouns	עֲוֺ֣ן	1	If your language does not use an abstract noun for the idea of **iniquity**, you could express the same idea in another way. Alternate translation: [The wrong things done by]
13:13	uktb		rc://*/ta/man/translate/figs-metaphor	חֶבְלֵ֥י יֽוֹלֵדָ֖ה יָבֹ֣אוּ ל֑⁠וֹ	1	The speaker is speaking of the suffering that judgment will bring on the people as if it were **pains of a woman giving birth**. Your language may have a comparable expression that you can use in your translation, or you could state the meaning plainly. Alternate translation: [Intense suffering will come to him]
13:13	oewd		rc://*/ta/man/translate/figs-possession	לֹֽא־יַעֲמֹ֖ד בְּ⁠מִשְׁבַּ֥ר בָּנִֽים	1	The speaker is using the possessive form to describe a **womb opening** that is characterized by being the place through which **sons** are born. If a speaker of your language would not use the possessive form for this, you could express this idea in another way. Alternate translation: [he refused to come out at the opening where babies are born]
13:14	i0ez		rc://*/ta/man/translate/figs-explicit	מִ⁠יַּ֤ד שְׁאוֹל֙ אֶפְדֵּ֔⁠ם מִ⁠מָּ֖וֶת אֶגְאָלֵ֑⁠ם	1	These phrases could be: (1) expressions of Yahweh’s frustration that he wants to redeem the people of Israel, but their sin and rebellion keep him from doing so, as in the ULT and UST, or (2) promises that Yahweh will redeem the people of Israel. Alternate translation: [From the hand of Sheol I will ransom them; from death I will redeem them] or (3) questions that expect a negative answer. Alternate translation: [From the hand of Sheol should I ransom them? No! From death should I redeem them? No]
13:14	k19g		rc://*/ta/man/translate/figs-metonymy	מִ⁠יַּ֤ד שְׁאוֹל֙	1	Here, **hand** represents the power or grip of Sheol, the place of the dead. If it would be helpful in your language, you could use an equivalent expression or plain language. Alternate translation: [From the power of death]
13:14	k7vf		rc://*/ta/man/translate/figs-apostrophe	אֱהִ֨י דְבָרֶי⁠ךָ֜ מָ֗וֶת אֱהִ֤י קָֽטָבְ⁠ךָ֙ שְׁא֔וֹל	1	Yahweh is speaking to **Death** and **Sheol**, which he knows cannot hear him. He is doing this to communicate to the people listening to him that he feels very strongly that they deserve death. If it would be helpful in your language, you could translate these words as if he were speaking directly to the people about Death and Sheol. Alternate translation: [Where are the plague and destruction that bring death]
13:14	sjot		rc://*/ta/man/translate/figs-rquestion	אֱהִ֨י דְבָרֶי⁠ךָ֜ מָ֗וֶת אֱהִ֤י קָֽטָבְ⁠ךָ֙ שְׁא֔וֹל	1	The meaning of these two questions could be: (1) that Yahweh is calling on Death to bring out its plagues and for Sheol to bring out its destructive forces. If a speaker of your language would not use the question form for that purpose, you could translate these questions as statements or as exclamations. Alternate translation: [Bring your plagues, Death! Bring your destruction, Sheol!] or (2) that the plagues of Death and the destruction of Sheol are nowhere to be found. If you decided to translate the first two phrases of this verse as promises that Yahweh will redeem the people of Israel, then you may want to choose this option. Alternate translation: [Your plagues have gone missing, Death! Your destruction is gone, Sheol!]
13:14	qo7o		rc://*/ta/man/translate/figs-abstractnouns	קָֽטָבְ⁠ךָ֙	1	If your language does not use an abstract noun for the idea of **your destruction**, you could express the same idea in another way. Alternate translation: [your power to destroy]
