Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
21:24	t9dt		rc://*/ta/man/translate/writing-pronouns	וַ⁠יַּמְלִ֧יכוּ עַם־הָ⁠אָ֛רֶץ אֶת־יֹאשִׁיָּ֥הוּ בְנ֖⁠וֹ	1	Since the author has already used the expression **the people of the land** earlier in this sentence, it may be more natural in your language to use a pronoun here. Alternate translation: [and they made Josiah his son reign]
21:25	e9hu		rc://*/ta/man/translate/writing-endofstory	וְ⁠יֶ֛תֶר דִּבְרֵ֥י אָמ֖וֹן אֲשֶׁ֣ר עָשָׂ֑ה הֲ⁠לֹא־הֵ֣ם כְּתוּבִ֗ים עַל־סֵ֛פֶר דִּבְרֵ֥י הַ⁠יָּמִ֖ים לְ⁠מַלְכֵ֥י יְהוּדָֽה	1	In this verse and the next verse, the author is concluding the story of Amon. To translate this verse, see how you translated the similar phrases in [1:18](../01/18.md).
21:26	ikx3		rc://*/ta/man/translate/writing-pronouns	וַ⁠יִּקְבְֹּ֥ר אֹת֛⁠וֹ	1	Here the author is using the pronoun **one** in a general sense, not to refer to a specific person. Use an expression for this that would be natural in your language. Alternate translation: [And he was buried]
22:intro	abcm				0	# 2 Kings 22 Introduction\n\n## Structure and Formatting\n\nThis chapter begins the story of Josiah, another of the great kings of Judah. Because he is so important, the author describes the history of his reign at length, in chapters 22 and 23.\n\n## Translation Issues in This Chapter\n\n### Long quotation in verses 15–20\n\nThere is a long quotation in verses 15–20 that contains multiple levels of quotation. Notes describe ways of indicating the speakers throughout this quotation. See what you did in the case of the similar long quotations in chapters 18 and 19, and present this quotation in the same way.
22:1	uydp		rc://*/ta/man/translate/writing-participants	בֶּן־שְׁמֹנֶ֤ה שָׁנָה֙ יֹאשִׁיָּ֣הוּ בְ⁠מָלְכ֔⁠וֹ וּ⁠שְׁלֹשִׁ֤ים וְ⁠אַחַת֙ שָׁנָ֔ה מָלַ֖ךְ בִּ⁠ירוּשָׁלִָ֑ם וְ⁠שֵׁ֣ם אִמּ֔⁠וֹ יְדִידָ֥ה בַת־עֲדָ֖יָה מִ⁠בָּצְקַֽת	1	In this verse and the next verse, the author is introducing **Josiah** as a participant in the story as the new king of **Judah**. To translate this verse, see how you translated the similar expressions in [8:26](../08/26.md).
22:2	eytr		rc://*/ta/man/translate/writing-participants	וַ⁠יַּ֥עַשׂ הַ⁠יָּשָׁ֖ר בְּ⁠עֵינֵ֣י יְהוָ֑ה וַ⁠יֵּ֗לֶךְ בְּ⁠כָל־דֶּ֨רֶךְ֙ דָּוִ֣ד אָבִ֔י⁠ו וְ⁠לֹא־סָ֖ר יָמִ֥ין וּ⁠שְׂמֹֽאול	1	The author is continuing to introduce Josiah. See how you translated the similar expressions in [3:2](../03/02.md) and [8:18](../08/18.md). Alternate translation: [And he did what Yahweh considered to be right, and he lived just as David his ancestor had lived, and he did not stop living that way in any regard]
22:2	vj17		rc://*/ta/man/translate/figs-merism	וְ⁠לֹא־סָ֖ר יָמִ֥ין וּ⁠שְׂמֹֽאול	1	Within this image, the author is using two basic directions in which Josiah could have turned, **right** and **left**, to mean every direction. If you decide to retain the image in your translation, if it would be helpful in your language, you could use an equivalent expression or plain language. Alternate translation: [and he did not turn away in any direction]
22:3	v4md		rc://*/ta/man/translate/writing-newevent	וַ⁠יְהִ֗י	1	The author is using this phrase to introduce a new event. See how you translated it in [2:1](../02/01.md).
22:3	qdvr		rc://*/ta/man/translate/figs-metaphor	בֵּ֥ית יְהוָ֖ה	1	See how you translated the similar expression in [5:18](../05/18.md). Alternate translation: [to the temple of Yahweh]
22:4	offl		rc://*/ta/man/translate/figs-explicitinfo	עֲלֵ֗ה	1	See how you translated the similar expression in [1:3](../01/03.md). Alternate translation: [Go]
22:4	e7eg		rc://*/ta/man/translate/figs-idiom	וְ⁠יַתֵּ֣ם אֶת־הַ⁠כֶּ֔סֶף	1	Josiah is using **complete the silver** as a common expression of his culture to mean that Hilkiah should “prepare” the silver that has been collected to be paid out to workers. In other words, he should determine the weight of the silver and put it in bags of a given weight and value. If this phrase does not have that meaning in your language, you could use a comparable expression from your language that does have that meaning, or you could state the meaning plainly. Alternate translation: [and he shall prepare the silver to use as payment]
22:4	n8md		rc://*/ta/man/translate/figs-activepassive	אֶת־הַ⁠כֶּ֔סֶף הַ⁠מּוּבָ֖א בֵּ֣ית יְהוָ֑ה	1	The expression **having been brought** is a passive verbal form. If your language would not use that form, you could express the idea in active form or in another way that would be natural in your language. Alternate translation: [that the priests have brought into the house of Yahweh]
22:5	hn67		rc://*/ta/man/translate/figs-metonymy	עַל־יַד֙	1	To translate the term “hand” here and in verse 7, see how you translated the similar expression in [12:11](../12/11.md). Alternate translation: [into the custody of]
22:5	hvoa		rc://*/ta/man/translate/grammar-collectivenouns	עַל־יַד֙	1	In this verse, the word **hand** is singular in form, but it refers to the hands of all of the men who had been appointed to supervise the work. If you decide to keep the image of a **hand** that represents custody, if it would be helpful in your language, you could use the plural form of the word. Alternate translation: [into the hands]
22:5	hyd8		rc://*/ta/man/translate/figs-activepassive	הַ⁠מֻּפְקָדִ֖ים ב⁠בית יְהוָ֑ה	1	The expression **appointed** is a passive verbal form. If your language would not use that form, you could express the idea in active form or in another way that would be natural in your language. Alternate translation: [the ones responsible for the house of Yahweh]
22:6	lvcx		rc://*/ta/man/translate/figs-possession	וְ⁠אַבְנֵ֣י מַחְצֵ֔ב	1	See how you translated the similar expression in [12:12](../12/12.md). Alternate translation: [and stones that workers had cut into shape]
22:7	iv4d		rc://*/ta/man/translate/grammar-connect-logic-result	לֹא־יֵחָשֵׁ֣ב אִתָּ֔⁠ם הַ⁠כֶּ֖סֶף הַ⁠נִּתָּ֣ן עַל־יָדָ֑⁠ם כִּ֥י בֶ⁠אֱמוּנָ֖ה הֵ֥ם עֹשִֽׂים	1	If it would be more natural in your language, you could reverse the order of these phrases, since the second phrase gives the reason for the result that the first phrase describes. Alternate translation: [since they are acting in faithfulness, the silver given to their hand shall not be reckoned with them]
22:7	sa54		rc://*/ta/man/translate/figs-activepassive	לֹא־יֵחָשֵׁ֣ב אִתָּ֔⁠ם הַ⁠כֶּ֖סֶף הַ⁠נִּתָּ֣ן עַל־יָדָ֑⁠ם	1	The expressions **give** and **shall be not reckoned** contain passive verbal forms. If your language would not use those forms, you could express the ideas in active form or in another way that would be natural in your language. Alternate translation: [you shall not reckon with them the silver you give into their hand]
22:7	ukmd		rc://*/ta/man/translate/figs-abstractnouns	בֶ⁠אֱמוּנָ֖ה	1	If your language does not use an abstract noun for the idea of **faithfulness**, you could express the same idea in another way. Alternate translation: [faithfully]
22:9	zi9n		rc://*/ta/man/translate/figs-metonymy	דָּבָ֑ר	1	See how you translated the similar expression in [1:7](../01/07.md). Alternate translation: [a report]
22:9	hqda		rc://*/ta/man/translate/figs-123person	עֲבָדֶ֨י⁠ךָ֙	1	Shaphan is speaking of himself and his fellow officials in the third person as **Your servants** to show humility. If it would be helpful in your language, you could translate this in a humble form in the first person. Alternate translation: [We, your servants,]
22:9	hh5g		rc://*/ta/man/translate/figs-idiom	אֶת־הַ⁠כֶּ֨סֶף֙ הַ⁠נִּמְצָ֣א בַ⁠בַּ֔יִת	1	See how you translated the similar expression in [12:18](../12/18.md). Alternate translation: [the silver that was in the house]
22:9	jof4		rc://*/ta/man/translate/figs-metonymy	עַל־יַד֙ עֹשֵׂ֣י הַ⁠מְּלָאכָ֔ה הַ⁠מֻּפְקָדִ֖ים בֵּ֥ית יְהוָֽה	1	See how you translated these same expressions in [22:5](../22/05.md). Alternate translation: [into the custody of the doers of the work, the ones responsible for the house of Yahweh]
22:10	gpf1		rc://*/ta/man/translate/figs-metonymy	לִ⁠פְנֵ֥י הַ⁠מֶּֽלֶךְ	1	See how you translated the similar expression in [3:14](../03/14.md). Alternate translation: [in the presence of the king]
22:11	pguw		rc://*/ta/man/translate/translate-symaction	וַ⁠יִּקְרַ֖ע אֶת־בְּגָדָֽי⁠ו	1	See how you indicated the significance of this action in [2:12](../02/12.md). Alternate translation: [that he tore his clothes to show his great distress]
22:13	zc7h		rc://*/ta/man/translate/figs-explicit	וּ⁠בְעַד־הָ⁠עָ֗ם	1	Josiah assumes that these officials will know that by **the people**, he means the people of the city of Jerusalem. You could indicate this explicitly in your translation if that would be helpful to your readers. Alternate translation: [and for the people of Jerusalem]
22:13	dxot		rc://*/ta/man/translate/figs-activepassive	הַ⁠סֵּ֥פֶר הַ⁠נִּמְצָ֖א הַ⁠זֶּ֑ה	1	The expression **having been found** is a passive verbal form. If your language would not use that form, you could express the idea in active form or in another way that would be natural in your language. Alternate translation: [this scroll that Hilkiah found]
22:13	vm6j		rc://*/ta/man/translate/figs-idiom	גְדוֹלָ֞ה חֲמַ֣ת יְהוָ֗ה אֲשֶׁר־הִיא֙ נִצְּתָ֣ה בָ֔⁠נוּ	1	See how you translated the similar expression “the nose of Yahweh burned against Israel” in [13:3](../13/03.md). Alternate translation: [great is the anger of Yahweh, that which is has been provoked against us]
22:13	qbow		rc://*/ta/man/translate/figs-activepassive	גְדוֹלָ֞ה חֲמַ֣ת יְהוָ֗ה אֲשֶׁר־הִיא֙ נִצְּתָ֣ה בָ֔⁠נוּ	1	The expression **is kindled** is a passive verbal form. If your language would not use that form, you could express the idea in active form or in another way that would be natural in your language. Alternate translation: [great {is} the heat of Yahweh, that which is burning against us] or [great is the anger of Yahweh that we have provoked]
22:13	rgiq		rc://*/ta/man/translate/figs-explicit	לֹֽא־שָׁמְע֜וּ & עַל־דִּבְרֵי֙ הַ⁠סֵּ֣פֶר הַ⁠זֶּ֔ה	1	By **did not listen to the words of this scroll**, King Josiah means that the ancestors of the Judeans did not obey what was written in the scroll. You could indicate this explicitly in your translation if that would be helpful to your readers. Alternate translation: [did not do what this scroll said to do]
22:13	npyf		rc://*/ta/man/translate/figs-activepassive	כְּ⁠כָל־הַ⁠כָּת֥וּב	1	The expression **written** is a passive verbal form. If your language would not use that form, you could express the idea in active form or in another way that would be natural in your language. Alternate translation: [everything that it records]
22:14	cozl		rc://*/ta/man/translate/figs-explicit	שֹׁמֵ֣ר הַ⁠בְּגָדִ֔ים	1	This could mean: (1) that Shallum was responsible to care for the vestments of the priests, like the official described in [10:22](../10/22.md). Alternate translation: [the official who cared for the priests’ vestments] or (2) that Shallum was responsible to care for the king’s royal robes. Alternate translation: [the official who cared for the king’s royal robes]
22:14	zdel		rc://*/ta/man/translate/translate-names	בַּ⁠מִּשְׁנֶ֑ה	1	The word that the ULT translates as **the Second Quarter** means “second” or “second part.” Many scholars believe that it described a newer, expanded district of Jerusalem that was built to the north of the original city as the city grew, possibly during the reign of King Hezekiah or his successors. Some translations call this the “New Quarter” or the “Second District.” If a translation of the Bible exists in your region, you may wish to use the name that it uses. If a translation of the Bible does not exist in your region, you may wish to use the name that the ULT uses.
22:15	u1mp		rc://*/ta/man/translate/figs-quotesinquotes	וַ⁠תֹּ֣אמֶר אֲלֵי⁠הֶ֔ם כֹּֽה־אָמַ֥ר יְהוָ֖ה אֱלֹהֵ֣י יִשְׂרָאֵ֑ל אִמְר֣וּ לָ⁠אִ֔ישׁ אֲשֶׁר־שָׁלַ֥ח אֶתְ⁠כֶ֖ם אֵלָֽ⁠י	1	See the discussion in the introduction to this chapter of the long quotation in verses 15–20, in which there are multiple levels of quotation. If it would be clearer in your language, you could translate this verse so that there is not a quotation within a quotation. If it would be clearer in your language, you could translate this so that there is not a quotation within a quotation. Alternate translation: [And she told them, “Yahweh, the God of Israel, wants you to tell the man who sent you to me]
22:16	uxet		rc://*/ta/man/translate/figs-quotemarks	כֹּ֚ה אָמַ֣ר יְהוָ֔ה הִנְ⁠נִ֨י מֵבִ֥יא רָעָ֛ה אֶל־הַ⁠מָּק֥וֹם הַ⁠זֶּ֖ה וְ⁠עַל־יֹֽשְׁבָ֑י⁠ו אֵ֚ת כָּל־דִּבְרֵ֣י הַ⁠סֵּ֔פֶר אֲשֶׁ֥ר קָרָ֖א מֶ֥לֶךְ יְהוּדָֽה	1	There are four levels of quotation here. The author is quoting what Huldah said, continuing from the previous verse (level 1). This includes instructions from Yahweh, also continuing from the previous verse (level 2). These instructions include something that Yahweh wants the officials to say (level 3). And that includes a further quotation from Yahweh (level 4). Use the appropriate punctuation in your language to mark these levels of quotation. Alternatively, you could translate this so that there are not second-level or third-level quotations.
