Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
20:9	fach		rc://*/ta/man/translate/figs-quotesinquotes	אִמְר֞וּ לַֽ⁠אדֹנִ֤⁠י הַ⁠מֶּ֨לֶךְ֙ כֹּל֩ אֲשֶׁר־שָׁלַ֨חְתָּ אֶל־עַבְדְּ⁠ךָ֤ בָ⁠רִֽאשֹׁנָה֙ אֶעֱשֶׂ֔ה וְ⁠הַ⁠דָּבָ֣ר הַ⁠זֶּ֔ה לֹ֥א אוּכַ֖ל לַ⁠עֲשׂ֑וֹת	1	If it would be clearer in your language, you could translate this so that there is not a quotation within a quotation. Alternate translation: [Tell my lord the king that all he sent to his servant at first, I will do, but this thing I am not able to do]
20:9	ymr4		rc://*/ta/man/translate/figs-123person	עַבְדְּ⁠ךָ֤	1	Ahab is speaking of himself in the third person as **your servant** to show humility. If it would be helpful in your language, you could translate this in a humble form in the first person. Alternate translation: [me, your servant,]
20:9	khnr		rc://*/ta/man/translate/translate-ordinal	בָ⁠רִֽאשֹׁנָה֙	1	If your language would not represent a number in a form such as **first**, you could represent this number in a form that your language would use. Alternate translation: [originally]
20:9	juj8		rc://*/ta/man/translate/figs-metonymy	וַ⁠יְשִׁבֻ֖⁠הוּ דָּבָֽר	1	Here, **word** represents what the messengers said by using words. If it would be clearer in your language, you could state the meaning plainly. Alternate translation: [and reported to Ben Hadad what Ahab had said]
20:10	uica		rc://*/ta/man/translate/writing-oathformula	כֹּֽה־יַעֲשׂ֥וּ⁠ן לִ֛⁠י אֱלֹהִ֖ים וְ⁠כֹ֣ה יוֹסִ֑פוּ אִם־יִשְׂפֹּק֙ עֲפַ֣ר שֹׁמְר֔וֹן לִ⁠שְׁעָלִ֕ים לְ⁠כָל־הָ⁠עָ֖ם אֲשֶׁ֥ר בְּ⁠רַגְלָֽ⁠י	1	Following the custom of this culture, Ben Hadad is swearing an oath by stating a condition and the consequence he is asking the gods to make happen if the condition is met. He is stating the consequence before the condition. If it would be helpful to your readers, in your translation, you could state the condition before the consequence. See how you translated the similar expression in [19:2](../19/02.md). Alternate translation: [If the dust of Samaria is enough for handfuls for all of the people who are at my feet, thus may the gods do to me, and thus may they add]
20:10	ekej		rc://*/ta/man/translate/figs-idiom	וְ⁠כֹ֣ה יוֹסִ֑פוּ	1	See how you translated the similar expression “and thus may he add” in [2:23](../02/23.md). Alternate translation: [and may they do even worse]
20:10	m4en		rc://*/ta/man/translate/figs-explicit	הָ⁠עָ֖ם	1	In this context, the term **people** refers to the soldiers in Ahab’s army. It may be helpful to clarify this for your readers. Alternate translation: [the soldiers]
20:10	rdus		rc://*/ta/man/translate/figs-metonymy	אֲשֶׁ֥ר בְּ⁠רַגְלָֽ⁠י	1	Ben Hadad is using his **feet** to represent his soldiers walking where he has just walked. In other words, they are following him, and this represents that he is their military commander. Your language may have a comparable expression that you can use in your translation. If you have already translated the book of Judges, see how you translated the similar expression in [Judges 4:10](../jdg/04/10.md). Alternate translation: [who are under my command]
20:11	hkyu		rc://*/ta/man/translate/figs-quotesinquotes	דַּבְּר֔וּ אַל־יִתְהַלֵּ֥ל חֹגֵ֖ר כִּ⁠מְפַתֵּֽחַ	1	If it would be clearer in your language, you could translate this so that there is not a quotation within a quotation. Alternate translation: [Tell him that one girding should not boast like one ungirding]
20:11	bwkj		rc://*/ta/man/translate/figs-yousingular	דַּבְּר֔וּ	1	The implied “you” in the imperative **Tell** is plural here because Ahab is addressing the messengers of Ben Hadad. So use the plural form in your translation if your language marks that distinction.
20:12	zq83		rc://*/ta/man/translate/figs-metonymy	אֶת־הַ⁠דָּבָ֣ר הַ⁠זֶּ֔ה	1	Here, **this word** represents what Ahab had the messengers tell Ben Hadad said by using words. If it would be clearer in your language, you could state the meaning plainly. Alternate translation: [this reply]
20:12	sinm		rc://*/ta/man/translate/writing-background	וְ⁠ה֥וּא שֹׁתֶ֛ה ה֥וּא וְ⁠הַ⁠מְּלָכִ֖ים בַּ⁠סֻּכּ֑וֹת	1	The author is providing background information to help readers understand what happens next in the story. Ben Hadad’s overconfidence and complacency help lead to his defeat in this battle. In your translation, introduce this information in a way that would be natural in your own language and culture.
20:12	h4j2		rc://*/ta/man/translate/figs-ellipsis	שִׂ֔ימוּ וַ⁠יָּשִׂ֖ימוּ עַל־הָ⁠עִֽיר	1	Ben Hadad is leaving out some of the words that in many languages a sentence would need in order to be complete. You can supply these words from the context if that would be clearer in your language. Alternate translation: [“Set yourselves in array!” And they set themselves in array against the city] or [“Form battle lines!” And they formed battle lines against the city]
20:13	zbgv		rc://*/ta/man/translate/figs-metaphor	וְ⁠הִנֵּ֣ה	1	See how you translated the similar expression in [18:7](../18/07.md). Alternate translation: [And just then]
20:13	sd3k		rc://*/ta/man/translate/figs-quotesinquotes	כֹּ֚ה אָמַ֣ר יְהוָ֔ה הְֽ⁠רָאִ֔יתָ אֵ֛ת כָּל־הֶ⁠הָמ֥וֹן הַ⁠גָּד֖וֹל הַ⁠זֶּ֑ה הִנְ⁠נִ֨י נֹתְנ֤⁠וֹ בְ⁠יָֽדְ⁠ךָ֙ הַ⁠יּ֔וֹם וְ⁠יָדַעְתָּ֖ כִּֽי־אֲנִ֥י יְהוָֽה	1	If it would be clearer in your language, you could translate this so that there is not a quotation within a quotation. Alternate translation: [Yahweh says that though you have certainly seen all of this great multitude, behold him, giving it into your hand today, and you will know that he is Yahweh]
20:13	oa0i		rc://*/ta/man/translate/figs-rquestion	הְֽ⁠רָאִ֔יתָ אֵ֛ת כָּל־הֶ⁠הָמ֥וֹן הַ⁠גָּד֖וֹל הַ⁠זֶּ֑ה	1	The prophet is using the question form for emphasis. If a speaker of your language would not use the question form for that purpose, you could translate this as a statement or as an exclamation. Alternate translation: [You have certainly seen all of this great multitude]
20:13	r0kw		rc://*/ta/man/translate/figs-idiom	הִנְ⁠נִ֨י נֹתְנ֤⁠וֹ	1	See how you translated the similar expression “behold you, seeking” in [11:22](../11/22.md). Alternate translation: [I am about to give it]
20:13	scls		rc://*/ta/man/translate/figs-metonymy	בְ⁠יָֽדְ⁠ךָ֙	1	Here, **hand** represents the power or control of a person. If it would be helpful in your language, you could use an equivalent expression or state the meaning plainly. Alternate translation: [into your power]
20:14	dikw		rc://*/ta/man/translate/figs-ellipsis	בְּ⁠מִ֔י & בְּ⁠נַעֲרֵ֖י שָׂרֵ֣י הַ⁠מְּדִינ֑וֹת	1	Ahab and the prophet are leaving out some of the words that in many languages a sentence would need in order to be complete. You can supply these words from the context if that would be clearer in your language. Alternate translation: [By whom will Yahweh give this multitude into my hand … I will give it into your hand by the servants of the leaders of the districts]
20:14	nh9z		rc://*/ta/man/translate/figs-quotesinquotes	כֹּֽה־אָמַ֣ר יְהוָ֔ה בְּ⁠נַעֲרֵ֖י שָׂרֵ֣י הַ⁠מְּדִינ֑וֹת	1	If it would be clearer in your language, you could translate this so that there is not a quotation within a quotation. Alternate translation: [Yahweh says that he will do that by the servants of the leaders of the districts]
20:14	cbhw		rc://*/ta/man/translate/translate-symaction	בְּ⁠נַעֲרֵ֖י שָׂרֵ֣י הַ⁠מְּדִינ֑וֹת	1	Having the **servants of the leaders of the districts** lead the attack was a symbolic action that showed that Yahweh would win this battle for the Israelites, since these were the youngest and least experienced soldiers. If it would be helpful to your readers, you could explain the significance of this action in the text of your translation or in a footnote. Alternate translation: [By the young, inexperienced servants of the district leaders, so that it will be clear that I am winning this battle for you]
20:14	mxub		rc://*/ta/man/translate/figs-idiom	מִֽי־יֶאְסֹ֥ר הַ⁠מִּלְחָמָ֖ה	1	Ahab is using **Who will bind the battle** as a common expression of his culture to mean “Who will begin the battle” or “Who will start the attack.” If this phrase does not have that meaning in your language, you could use a comparable expression from your language that does have that meaning, or you could state the meaning plainly. Alternate translation: [Who will begin the engagement] or [Who will attack first]
20:15	xe21		rc://*/ta/man/translate/figs-metaphor	בְּנֵ֥י יִשְׂרָאֵ֖ל	1	See how you translated the same expression in [6:1](../06/01.md). In this case, the phrase refers specifically to Israelite soldiers, not to the Israelites generally. Alternate translation: [the Israelite soldiers]
20:17	lobr		rc://*/ta/man/translate/figs-ellipsis	וַ⁠יִּשְׁלַ֣ח בֶּן־הֲדַ֗ד	1	The author is leaving out some of the words that in many languages a sentence would need in order to be complete. You can supply these words from the context if that would be clearer in your language. Alternate translation: [And Ben Hadad sent men to investigate]
20:17	osns		rc://*/ta/man/translate/figs-go	אֲנָשִׁ֕ים יָצְא֖וּ מִ⁠שֹּׁמְרֽוֹן	1	In a context such as this, here and through verse 21, your language might say “came” instead of **gone**. Alternate translation: [Men have come out from Samaria]
20:20	kng5		rc://*/ta/man/translate/figs-idiom	וַ⁠יַּכּוּ֙ אִ֣ישׁ אִישׁ֔⁠וֹ	1	The author is using **a man his man** as a common expression of his culture to mean that each of the young Israelite soldiers killed an enemy soldier who confronted him. If this phrase does not have that meaning in your language, you could use a comparable expression from your language that does have that meaning, or you could state the meaning plainly. Alternate translation: [And each one struck his opponent]
20:20	i9pl		rc://*/ta/man/translate/figs-explicit	וַ⁠יַּכּוּ֙	1	See how you translated the similar expression in [11:15](../11/15.md). Alternate translation: [And they killed]
